file	mean	variance	hash	
known-247.png	122.275330	3720.502197	c0fa1107e9bfe22868189865e6910939eadfa897488fbc35992e42878bfb02f7
known-348.png	159.574402	3749.990967	c0abff3898e378404c0e4b2e59adef31a099d62e78ed9467b8725e806306e4f0
known-727.png	138.825699	2549.114014	c07fe09e7fe6492c51a6ed58fe3450736abef06f80d82eeed927023c822d4a92
known-804.png	122.943283	1992.052490	bf735b9139209da22c72b413094f12613b02988b97ab3cfdadb9bb0342f11312
known-342.png	131.999161	1752.392700	bf7146498a2bd7c1241aa8a647ae3e418cb3d753f7667e8dbba3be3952a19f15
known-874.png	125.507629	2825.667480	bf52d15bccb8fff4efd120d33343f1bb4a6c16d1f941666a2c0581add1c73d5a
known-379.png	124.736610	3521.411377	bf0cec3058a0b0c748b759533a31467bfcbc9c104c1fba1240cc2f73b269b3c6
known-898.png	138.112305	2679.420166	bea5dcaa0a21ee9586166afa9ca06749056fa1044f878a09d7c3a09fb99581d0
known-938.png	126.847519	3992.811768	be61c4450421fb24f110a5f37c4e48c3d617415a598d530025b415cc6ab4d3b4
known-439.png	149.229553	1632.839478	be61a3aaca2b9c892167f0ba991879f734e51dda687b47964f7fbdb372584e28
known-947.png	137.369965	1641.276123	be5b084a60ee91da8343e2278599e069dd9a396de217e516a27170fa13f57b53
known-707.png	135.003754	1594.329712	bd561992a496f08d356255aaea2d9aea987f95a5cdc90a027c3c656ac01e0a31
known-948.png	155.936279	2110.575684	bd0b4448c847aa804e5b736fdca072311bff195f3ad620393cc504294e684077
known-206.png	134.553635	2349.945312	bce1573d2ceb596e7f8fa119f0080fdae4aed2eb29dcc907cf1be5b095f8b761
known-360.png	111.714767	3604.711670	bcc1dc05b86edf5ec3454891ef3a30f6c2c0ba4f1ecdb4289a68eda8561f8303
known-856.png	131.397095	2991.609619	bbc41e398ea2c3389712c33a5c45396514e0d93bf325875b0dfe8002dc171870
known-046.png	135.583710	2824.898193	bb3e70bab2e1f1f62a83c21ef0078e10d037049e98e2a6d33df3b3ea0b120fee
known-042.png	122.671799	4014.927246	bb09805e1784c268ac5d7c343b54f59ef58fa48eba40677e5693fff9c5177b88
known-275.png	128.917130	2540.386719	bafc40ab8eb237850179f7fcf8c983d236427936da7c891d1450f18b94c5401d
known-943.png	120.819458	2163.476562	babf76a91d51067885f587f17de7cc9f85a5b62b50e013059e683d028a235161
known-310.png	107.429810	2033.149658	ba9ab574a66b9883c585f5e62601bc048ac679be664fc8b292dbcaffc90e1663
known-271.png	150.772461	2158.157959	ba9a861b7a948055d7fb65051d6758c149792f44eb1a8a61bc14b2e4d384b1ef
known-952.png	141.378571	1876.320801	ba7aab231692dafa5abb5a6dc9e93db65ac8a37a0686c5d44e643e7275f4dab0
known-055.png	144.545700	2170.810547	ba648b98dd2f591074236ea91c05c5ba50b8ae5aeda933590c135282fd136ad7
known-666.png	144.518234	2040.119751	ba55b31200a6d5c886a205e42dc83ed58d948cf647f2ba15d7c13777f45be42b
known-912.png	149.870056	1288.111328	b9ef3e8df4001d65797ce591f1e900f1aa24ce9168723a5c8e2e8f84493d787b
known-266.png	130.668365	1317.103516	b949879d7723a31c404dedb083310cc57ba545802bdb4638644e66c262ba7bbe
known-706.png	133.146286	1794.352417	b92d332eaf9c5810fa4d0e20005a1bf5d03e0200230fbc8666e2ece3a7c5cfb8
known-705.png	131.133484	3346.070801	b8849fb15ec5e78abfc7b2c2874585770f562697899dc80b15dab4c44c9cc1f0
known-759.png	125.322685	3052.505371	b8389e8460f8f99894c02ca657ba86696426162646a0e85053b47c7caacfe7de
known-539.png	134.680466	2595.899170	b81ddac04c42be197459a6b78caf64296779b003a0f6149f6380df849f826826
known-906.png	143.589706	1784.874390	b7dea22068af4d583426a61d4a3f5f62706a97819cb7b3aa01e4886ef3e9e9ac
known-668.png	159.337158	1739.483154	b7c6a34b5d2b279616069b4a6780bb9d197b15b99c9d3f7683778b7b2a4ad338
known-248.png	137.164185	2477.045654	b7b6aa4395b8f1ae0bf7eb2a25276198af6ec22770cc865c559de9d326916297
known-326.png	142.073639	1540.307373	b769d7a3e358d15b7fa0fde63ac980d814b2f8f516c8ac1ec63c707195798ec0
known-076.png	154.703842	1762.742310	b75a7c14027a189e63ab44aa4e1095d812aff16f2be6223767e7b89dd8920c49
known-026.png	142.916931	1591.577759	b731e5f56b16b3d69fe461eb5ccf6e8c1ef4eeb3dc271b2b92674573e0569645
known-047.png	144.826096	2313.190918	b6e4bbfb64a22e2e46a07e5bdb9a77b271adcaf7bac4a8d63ba2bc0b87a419a7
known-572.png	149.685852	2437.199707	b6705b18be2001ab4122f1581e88c48c8563fa3634f6293ae237546b239b185a
known-993.png	160.439865	1112.496704	b659c679f78c849446156ee584d604da7de82ae95713cee53db12f17b1d628a1
known-201.png	147.344162	1758.979492	b64fb38d839925b0495c29bfb201717ebef967e8969d76674d4454ab3bef9ab3
known-404.png	151.218536	1963.634521	b6198c62b5a30f30a94c65c36af9f77bed07ac2a16a9380205f3208045b253fd
known-879.png	136.598618	2825.839600	b5e80a9611c2ef8e19cf07517c278fea113e42a8d1941f3d4afc03254984e9a8
known-178.png	141.906250	3998.933105	b5def1aaad40e5db139f72bdd3c9cf99f67637740ae4f425be2307baad0150f2
known-605.png	138.062164	5620.121094	b5adaf0605ba8515de62c67b210c7490cb81e583eae3c088d7b7cecc80ae0f4c
known-867.png	145.260788	2128.316895	b5654f3780d7762192699d99ee5cccf259604934d7af8046e15985d76fdbb605
known-644.png	141.689987	1877.626709	b4ef0b012c38c606eba48c017d3b15b5c6b4116cb84d36ae39031d57e0af72f5
known-227.png	156.358398	2265.213867	b4ab111649ab4fc469bb32ad3559780d31eaa45d8165a008f3f745c24fe8b341
known-776.png	156.913803	1879.606079	b42ff5948619a96bd476da24547b3c043a7350c72a2652bd4ee9ec7d12e81f02
known-663.png	119.715225	3744.509766	b41ec67609b77e27642989f2e2b75afe6833b9b81ff84ae33bfbfced05c450ab
known-180.png	149.623947	5010.676758	b41df801b597403881f525a7d9bbb903686e03a6ecba3b6012ae7fc386efcfff
known-300.png	150.658813	2233.189941	b40c6c246f762e7dc028bf3413b892bbc6ccb589604f76d38e78c92b6eec7ff7
known-085.png	145.369934	2167.771973	b387099c92e033984d0693c4d10136765efcb1cb9634b1cbd517585ac33ee0ee
known-008.png	135.054367	1333.050903	b3454830315234defb0b81e67f2d2b4bb0b07b1b494d84e940a253e293a3bc0b
known-281.png	151.126251	1463.323853	b33e2ec26cf48b3fdf5f6b9ae553ee35a40f52699d7cfce16d8edf9fbd15ed45
known-499.png	130.488785	2471.948486	b33dd914611dd0adfd7a4d46a5ccabf04303b6e44a5b80605098b9198f6571f7
known-477.png	131.505539	3360.207275	b2e2629d65a4dc3b1aacae92a1ce86f040837e209c6249cb576afb9e33fb66ae
known-895.png	131.058228	1525.336060	b2c3fb664920efeb5ea3954d7b36154e512cc8881bc7a43a928a1b6322b300a0
known-329.png	118.711456	4056.734375	b2a749212159233eee9dce88ca47d3f9a11090ec609adaa3e61f2366d57b6d96
known-685.png	108.320747	1820.771240	b25b2a9fe711dfe83cb2af6e039ef5e730cf9a8e5f7f51d1b104a7a39004dd69
known-802.png	142.053329	1938.789062	b1e99b9cef66354e24548221340924bba66b8ec4a059c673488600ef3556ce02
known-931.png	124.063675	919.331238	b1dc2a6f0ff216e888485625741bfd0b6890419100d103f7f8f5bc87d89c118f
known-220.png	149.111389	1012.711731	b1a937a77d26c560d27c97b494e0a2849385eaa53d715ead0aabd82f355d1b4c
known-305.png	149.731262	2777.336426	b13f1c2902d10a86721f37c3461d8aca8ec83b3947492ee5d98253d435038375
known-470.png	118.582008	3439.669922	b1140a04b6ffe73511efcdb1e0476ef25a5bd1ad90cf1e2c4506c88efaa2168f
known-301.png	140.798752	2066.692627	b10803042cdfea20d7436362797b368fb95e9aa08f1060a88031aeb52f8ccc8e
known-546.png	166.625153	4091.805908	b0d45751e2e015d43bb4096af337feb2690573ab37c0131bb4f1933f3c0ec8d6
known-334.png	134.495834	2494.040771	b0794679b3a91046b6b8fb7dd19d354bb250cfd1f0cfeee9e51fa613756772b7
known-489.png	141.652222	2400.302490	afed20ede0f80676b2b66820e68ac6da603dbc21c697da41ba6c7473eb01aacd
known-556.png	147.645813	2063.333984	afd51567aee6d4c7e1b471fbfb9d5696ac3507ca8a780e1366ef1447798b4f9f
known-191.png	159.706787	2143.590820	af9e02cec36450c8c74ad801d5f424ace1a0f789d87613d7c273890691bf3f57
known-280.png	153.746964	1464.504517	af744a4256d285873355040732475178b994c6716dc1c54bd9d73ffff546b2f4
known-588.png	157.636612	1649.394775	af5f222f7da00768bd3115568346c10641ad2274d7de53b35b51ecf4443ab92a
known-627.png	161.293640	1997.611450	af4cd541fd87216c144372d0e40e54bc4730bb6b70269caa82da9b43ebb3934e
known-596.png	147.459518	2200.085205	aefe3ee422b7fe0465a8201ae34ef6c0949e4e2015840a837712b5bcb019388a
known-735.png	123.120552	3569.054443	aeec011a6301d26c885c872f9f373d081998caa6703de601e58f77dd4e315ff2
known-791.png	153.683807	2612.728271	aee6012c5c16840c49bec71c17c2f2191ff06686cd99634b2d1b278063a60c64
known-241.png	119.256157	3117.377197	ae7252aa5fa8e6072b31f8d93a14577de06d942e5ca1ca2bbdd87de5771e4c32
known-775.png	131.762589	3179.772705	ae5f0820cd7f284a395bba603f7cd6f0a82e71725e47519dc6e787bae9b73663
known-704.png	147.259262	2146.549316	ae58337ec28d01814879500691e0f909588d3a88ecb9059e2141d695ef644a74
known-632.png	126.959122	2579.068359	ae22b5e58396f351cf6cf43255153097ec2c67f977e6a53d67618ca5fd1b4e47
known-825.png	121.164680	4126.098633	adc11952dc274672e820a9bf144fe93030b782b8c30b4b3dd11cf38bd8333f6e
known-767.png	142.152710	2926.386475	ada5bc326446b4cb78b998d434f2c641a37e12a7354b59fd57c410ff4e52572b
known-253.png	118.735451	3518.568604	accfde7729aeaba2b78aaaef2dd5fa7db03360eaaecbe54b2c7cc81043a29b3b
known-386.png	150.624893	1549.121826	acb849b8faecc57026f03fac8dcb4a2aa904b702604455565dc2c9eb8656f06d
known-444.png	128.029694	2057.659668	ac54f977a41474bc5c96b1e95aa87ea9308cb29bfc7889fc47db540a785e5af9
known-702.png	141.235764	1855.444336	ac3d8b50f6e8103505627153cee4023bfebaf75c1da809e0dfaf1a2cbe6d4148
known-412.png	114.592133	3787.064453	ac27af3df2e0dd9274e3aacb89c365e685db935d59af25eb62912627b987052d
known-355.png	144.666397	2951.659180	ac17f9b86c6e97cba8fddf51099d2cbdfaddc9460091cdf39e5e0550cc93916f
known-758.png	120.027664	3709.849854	abdbc0193cf714f58cf10e32131d6b5ad942165d80f763537cee15f11df7578b
known-530.png	144.477936	1676.827271	abd768d3dcecde75a47dee0bdad614e036ff37507db3aad38981b620468d0ec9
known-842.png	144.498886	1426.646851	aba5103a4da3a7b24f66a1df65d7369a4e03387f01d9f680fa85dc0dfdf0b772
known-041.png	132.357010	1216.922852	ab542c57e74ddc718930f988644f2bde1effdf330cd575bcc3b529d9e7bbd969
known-777.png	132.230621	1752.825439	aaf2ce8e8dfdc99c9fc7601abbbec78209a023dc012d58b5bf3d1faa7d0d13e0
known-979.png	143.954086	2643.160156	aada954d21c88c6c56da244885d140d7271f79dd7394d16478f9081e972cb421
known-215.png	141.721680	1971.969971	aa92b5de165c373fbc4b00f6e6e450fb5fe5bf4920f31ec6573a7352f26a39ed
known-265.png	126.221657	1544.268677	a9d49656190bf42a7a091cd1ec43d1104fc0b29c2c4a0a54dc2703717ec81e33
known-025.png	157.080353	1368.887451	a940b71bdc4d2e01d640e9099d6ce8a2a8569bf5b7f8649c0c8d0428acfbc976
known-602.png	137.366943	2122.154785	a909cb40af96564005828a52c4d18e741353c0024b0150badab950dd7f4835a4
known-587.png	112.969688	2451.537354	a8968aa139d2059b7d832492a4743e14b6e3694af116462169baeabf68680568
known-098.png	145.958725	1890.563354	a86b22679221c86394cdc3e61c6a43e556201b771983e68ad9bbf711f9421f7f
known-929.png	152.523621	2262.044922	a84c55b27488ea11db685d9ba988494a2a1d2f57d747a141eddebfc9e98ff147
known-607.png	146.892166	2072.482422	a7f532df3d2f70cc0b32a0b8fd7e7f0cd8a9a150d1b8f16fac789a034556927f
known-579.png	128.623459	1769.388672	a7c50de3dc3a43725bdc326afa3ec0ad9b323d032ef8decd5eda054d19dc2e35
known-262.png	131.220001	2216.587646	a78ab6c95cd9c363877d27aa5b590ae8fa891907f01fdadb33d0500af068f30f
known-631.png	152.235596	2218.831055	a786b121975c00de56fdd03ec7e27867536212a2c893dcf7cf1e445197a4ff3a
known-537.png	132.321091	3006.862793	a729d8d22e95efa248095b89f8719654966feebf49eff7e60be65948b2087d51
known-424.png	137.090500	3029.775391	a7161b282036be31c1adac9ce82a13b505794283e98a631454b71699636088fe
known-736.png	126.767319	3427.593506	a7033156632e18b80d1c181d33d158e3c231afb27d099437f144335b5ebdfba6
known-518.png	141.283463	2233.705566	a6f15dcda58cca2369c904d98cc34872ba768bf5a025f09fc5d86226b888ea63
known-387.png	137.313690	2845.970703	a6c629d1942bdbf118361d8e0f6a421a78f27ee2bb4d363e7401be1b860d5941
known-475.png	137.550125	3072.690430	a6663ffe74050a6ecd334bfec4e0352535e10904baa3825197c16fc2b04e1e18
known-970.png	144.825699	1917.269653	a646157b1054a0c68e96c50b729132df19ec2d976213e34a188bdc345ab9fae1
known-887.png	130.106247	2452.724609	a606d7c460cec182c8d94f4728592132cdbff2bb2ee55c32c3b57a4edfede684
known-383.png	157.165085	1859.682129	a5770f889b3d434125983f8146f43181f556b9e93a6bca17a62a7bed691a07db
known-511.png	130.497269	2067.516357	a5727d28d273a534394c4e1b26718714d3bf4445188153bf226e3099a71876c3
known-991.png	141.577744	1534.320435	a563ee3d96d8f42aa011a5d6779e341f14289723a0d63aea4052a940237e5cd7
known-932.png	161.965256	4477.787109	a563ab36af7916b897b646a0390a7b446b48877877fffe6400f633289816b633
known-292.png	156.596344	2362.044189	a5306f92e272b7a2688d8dc972398dfe3201c7586ff56bc0ed7af22468bef837
known-222.png	150.702591	1795.945679	a52a05d453ac1bdc1b84dcb8fd3c8b0a30b9a1e732886f611ee522c61022a8f0
known-451.png	138.747009	2247.421143	a4b1d6fc6a282640d3c9d863ea99bd051e7c921a256b3cc9c21e0495bbbc6f49
known-110.png	150.115997	1627.889771	a4ac8aac62357ba96928313d7a845c644825d01ef5cb459bc63baaf6f1a7a16c
known-984.png	142.765030	2116.407471	a2f23816b5488dad90b41aaaf7d821a3d48c00846e4c6250a343b7af14013654
known-318.png	142.067978	1159.359497	a2d6399ef119f6ae8b284ee06de60fe25147fde0344303d52f4da23dc3d65cc1
known-274.png	154.767792	1670.066528	a2b1775cf8a423bf686af16ee459248ed2bc4438246d06c9bfcad9f59ff797ef
known-699.png	154.505219	2138.870605	a270cee5777ada27d346ea67965a8ea556c38fd72838f4a1b83ebc1bf672deb5
known-314.png	145.369034	2175.894043	a1d0831924d59bfd81b9d068ae49fffb3173aad5412e462746c8a50b914644b3
known-909.png	135.205856	2445.017578	a19af5418de9c2fd32d1f5e841a91a09e92df20a6e89329c36c501e638fd4214
known-900.png	157.210037	1159.596680	a18419d085d9274fb1a1d062b15d1b6e8eb5d873faa64d85a2ec05ec24de7ed1
known-408.png	133.005554	1524.189697	a180039db6d829e002a3c84771737adee33178296305f0918fd2861b727b74f8
known-289.png	150.416611	1636.981079	a15864eff227bb1593cb20f9b945422e4148e0a303489f4051611ec52eb59636
known-833.png	134.513489	3125.937500	a11e63d982f0372e4d341b18e092ca761d4c203c91f8e30d4dd6822edf59c27d
known-694.png	128.034943	3103.340576	a0fa38af3ecb674fe418341b18d9d36cd4953bf58ef4b38c40f967e7e6ed46c5
known-862.png	149.077744	2350.102783	a0b15367383a3ed14f03b8f3789fe683d089f74a9e56ca086dcc1f1c379be637
known-069.png	123.564789	2498.359131	9f9d43f77557a1686a97045580628c932e105ecf54e74d73a8181bdabf079f15
known-975.png	152.329208	1663.976196	9f9acd2e21f47820e2add9e8f0ae989e153e0f9db27b684c1866d0a88e5587c2
known-521.png	153.583908	2116.949219	9f8e48b3453002b79943225574bd974a5e9735b69ec2a89c25ac3e26a177b74c
known-447.png	149.144913	1722.766479	9e90c66e85b7d4f715e2d7b2b071f7e5865602c084e797b581e827a8d44ddf8e
known-836.png	146.829956	1321.173584	9de8e3552c633edbd59c9a0d8d59ecf7453bffe57c8219a363801159396c58b6
known-223.png	143.807312	1856.773071	9dd05709409af9877e5879ef6df6f4b45d7f97da51a1232fa5697e9fb10b4725
known-039.png	130.530548	2237.259277	9db1c3bec90d824854bb3ee6f553722147cf1a9e1ddd3fff24f7e246ce523d5c
known-712.png	129.910034	2957.390869	9dacd47a3c5b96acd52560505d57b95e404e5a2444937235904571ab5abb3154
known-576.png	147.997940	2273.012207	9d913d1858edc5a2f45ad9928f176ed61963e0073b2ceb3e4922a0245f05f0ac
known-081.png	151.204346	1446.220215	9d5c1494687a9c5562b2d290d8a312f3d7972b1ec05122f2ae68e26c9b7057b9
known-001.png	139.805191	1303.412842	9cf6678a0d12bc61f9313d13ba416475afb5c267ac5c16bd1e56837d43b051e2
known-834.png	162.556778	1158.607422	9ccc0bdc88e8ce29e33583af09b01c4d0aa466346fecb10139a3d15e1849a61a
known-657.png	146.116882	2043.709839	9c899d5ff8677423f59247705ffee0ac52288b239824d85fa2a09338b8dc97f4
known-726.png	161.784622	1802.150879	9c7a123d992fa7462e5bd4a443f8eec9312b1b53bc36c6411282bff6cd7957af
known-396.png	152.097473	1676.531616	9c71c18a5fd0c8612e3e485056df6451f0fba989472b9077ee6bddd0ffcf9098
known-012.png	155.379761	4044.828125	9c212e21096b6d7f523b725940761aa1bd4b1a248adb2c9ecd6b33ff3541631c
known-279.png	108.952484	2454.992432	9c1e4ad3268d7b705cfea87e965250e40e0a1df6395aed140072f7a83784af52
known-703.png	133.005463	1686.630737	9c1ca72e057129aa43a4bf57d52b54fc20a638d8e6226c55af1acbb718a6a2f0
known-925.png	138.403336	1849.052246	9bf40a1221d4778b5d68268ddfcf57b8eb0647f442fbff427f0947c331f0c3c9
known-519.png	137.193771	2519.154785	9bf3fe03da914bc276e32e9cb963884a3dcf24d087c6028a90ad4d83ed54ce34
known-828.png	135.697052	2214.198975	9be5cefd678b4a299a6cab7d83797da9a01103c608df20fd95f518ec9e54da49
known-120.png	147.144775	2452.791260	9bb8d6fb16dce8537b1b2cd55bebe23d637279c3896029de9a0190f28dc4339a
known-765.png	157.990051	1881.951050	9b622d9f1f23c1fc35feb48b334ed6c9a654d93d101417365ac6361b9b40082a
known-872.png	143.150635	1634.840698	9b3b37c6b9d5c3307bd1c9b70515f5898e0c94d9f7ce3dc3e0735f9aec6cffb7
known-837.png	144.701767	1772.196167	9b223f5973e817d8c62ffac5d2fc03027b945c7fa937d91191c88a18a625c9a8
known-341.png	143.925980	1891.897461	9b1e908b3f0f0f2da3df0cac95c122ac54e67feb0375e29fe288442651f224b2
known-599.png	160.060349	2121.294434	9af325b00e26508168388e2a1b8132fd2eee3d1eef555c19680d945fac130d55
known-015.png	120.126198	3259.119629	9a95adcf18a1ffaa8f88a33a3940782eb4d38a89e4d67561e0d689544339f2bf
known-966.png	147.568161	2021.660278	9a301b33338440d458af55cc6a829b25107d96a539c9913ac4c010133006796d
known-681.png	151.848907	1336.196167	9a25e54b5c65262d454def8e3f932d934672823797c4a6fbad5c820b8cdc15ae
known-573.png	94.279694	3015.525879	99db5f9ced995d73ab4a36523fb8379683f7d1d593247addfa56e913d1f38b87
known-597.png	128.549820	2429.269043	99d2f7c0e0a4e26e37b8e79ae437566cc03b26c2d04567d95cd109d3052bea51
known-090.png	147.571304	1792.646484	999c3817993a7aaeafb60a185b2809cfce3c8c14426c99c313cdb4dc79ceabf1
known-531.png	154.827087	1754.632812	990a0324434fc4bc459152c5357afd981669565273950a4e0fd88e37493544ad
known-297.png	139.513397	3395.935791	98904caa280360ddb567e307b9a708886006264c8569652a53a8b2833572d314
known-824.png	129.768890	3001.037109	9841f4d204ced6b2a88c402a49f89bea78290541974498ac71d003736c0109bd
known-999.png	133.511047	2491.568604	96eed2bc2666769e7b77ddf4cb4103bb45d257ef9ec27e4e08912bf463f9bd95
known-734.png	142.908051	2353.699707	96d68e025c037113d2fcc3d7bc4b31356d64d959ac235b3fd5815553a6d4f3bd
known-369.png	162.524307	3200.620117	963ab555cc59448a6c86feb4bac5783f3b2a3e024817f8d290a8b428fc88f6d1
known-258.png	138.291397	2972.051758	95fa47d276193e4c6590107aa800f88f4513c2466cb93a627eec9e9f65aca927
known-790.png	112.706970	3211.357666	95848cb499792e575f46442b9bf5c4e2a382d532881c79d3377fc873c5435e87
known-013.png	133.805161	2018.711792	957684fd6fefe1d07e286e3b730c7dd31f23621413f76ca866205d5d24cc134d
known-515.png	136.408936	2059.803467	953c2f790d72de97c043fdae120c90ca7df9a1116d19c4f95f4fdcea39bda199
known-106.png	107.431320	1639.012695	950676a6631b04f4006944558da96dcda83abd3c916a5dd0bc722d9bf03e4882
known-934.png	137.822403	2074.701904	94c1f2b6ab0f4abb0e26817409700f0fbf12ee2e665ae06176d5686022dba2b3
known-768.png	162.412048	1547.820679	94b55c6e272be438f3d051fb90ef3322f84eb91fea2e3dbcfd87045befe827b0
known-794.png	159.309494	2000.895874	946e9d297e6fcd2c36570ba81547f63fe47035e1846daa50bd3ce90ed425132f
known-721.png	139.914566	1069.710571	94489630ed6b38e9ebfb4bae8f1becac95a4285ccfac8ac673c6cb3566cd8d93
known-378.png	139.046600	1433.217896	943239fdbb5672692533384b45c4cd232a72047a17b6dbc4f25a1b3595a76f49
known-263.png	128.424362	1667.562988	9409479f72c805f971a7dc2e3479115baa37cc650bd56fd505d2c84ded7db7e5
known-714.png	131.964371	2089.334473	93c8b829941239aed34cc1b7eb9b214f0b5a4ee7f03db37689c6d30979cef3ad
known-566.png	92.334763	3074.774902	939765763cb4bcf8052ec0eae25baad6cd09011984ee1e8ac0ed45f4e54340f5
known-410.png	147.671112	1569.770508	92f0d40d52aba87a32d254a28f52928b18d7263027abbf7f0618c6e777441316
known-238.png	134.739716	2915.741943	92be9b693c851ab60bcee6ab5a56a792b052f5050fd2ab8a6dd9f87fc649afc8
known-370.png	137.933746	2725.091797	91fe977db3d7dc76709afc3b9a2c139b71a00b2e62c457829b68988d218c152a
known-711.png	121.820869	1180.516113	917ad70d3b3e59b059159c66bb378c5907a18050aadd4997aad8a974e6bd708a
known-031.png	128.328659	1883.354858	917460010c4e9b6cdf20e513e314a458cbddd5dd8786f45ee55e830f75ffa6cc
known-642.png	143.920288	2002.485596	915cfea6e304852e25b9b6c273d7f232d86a065dc6d3e6686d4d1becd534ebea
known-739.png	136.661957	1960.606079	915025d549529e3effae296669adf548a250d6ce14f0e0674775d3b607a2322f
known-850.png	142.212051	1613.130737	910037c82b5d6552c9897439761c479f382f1557613e88e0c73b83b3162f549b
known-283.png	117.054665	2583.371094	90e594cd4638ec8441d9c854df4e2ed18c917ddaf469bc8138ac5d24e89747c3
known-276.png	124.239655	2536.966309	8f90c16a32f01acdfabb73165146f78a9bb6d615ff931d2f2430c1b1d7f684ec
known-336.png	127.231728	1749.233398	8f67623cb2294a2c53ac62022be20577e4207a713f832741fa50325f73d33878
known-779.png	119.429230	1862.524048	8efeffbb776b5f1e3bcfa2e41428adf51703c24c6e444a585e7b5d75445c4b23
known-217.png	147.179840	2211.964844	8ef12ebc70664658c1d4b262fa597e91777abdaac9c509f8b6cd218a33d6e2ca
known-357.png	139.742249	1949.889771	8ed83c1f828236516886a34a8a276069c26f9dc30f7184fdb3eef3a5616182e1
known-250.png	154.645172	2482.090088	8eafac6a2067dbd60753e47c1589056ffad89c2dbf110f9689cb46f4006eed11
known-079.png	140.100906	1639.823242	8e9c41fc44f27375e023f7545df590e798a92856f7079f55933f443fb44b2993
known-921.png	156.591843	2355.882812	8dee8e7ff57ba36733cbef819aef62f98b3c84fef9d82f9a8dbf286513eb5f54
known-795.png	140.779221	1338.106689	8dcb994ca309ce4b1f7b7fbaa1504df438be708678711aac6205a99e4b271190
known-007.png	137.369843	2503.384766	8dc9d2a5584bea5bc47c3824badd43421f43495b82479fd19fd5c68b101e6281
known-207.png	113.019394	3119.625977	8d8ed353f1c7f343f170f2db661119a81da237b812665a15261daa507317d24d
known-088.png	136.462021	3461.849609	8d0929bc492c9657ee66c1fe1793e909ee24e9c18164b2817e0ccad985d2a1e5
known-409.png	150.984787	2144.281006	8d05c44bbe83692d1dbec7f02b7e45832038b6d93640abf30d8430e923420550
known-209.png	141.603470	2375.453125	8ce3e37245fcc6a73fc74210094ec5ffcbe0f1511032ce8a89f117e864b90970
known-744.png	139.844650	1964.057617	8cdfdf2011398e7fd54a9e3d449564a80a9f3650f6f5d01756cdae60a3320f8b
known-651.png	131.850021	1892.261475	8cbc73c8830360be7af95255e79ad8783d909e39f4f62609ef193b2ee5c3c822
known-211.png	142.716980	1616.009521	8c7f3bb6085b449a2d16a23d8bd83b6fa914393d7de132055507c01fd116409d
known-617.png	135.242111	2911.489746	8c699c83d49602ebe52a4994592d26fc8a4f15ff9b9807e23d786d6797aba571
known-586.png	127.675743	3623.281494	8c2da17148ea3950aeabb352460f3fe442c98f9b43de9d8c85e051395cc8ac4e
known-580.png	136.641647	2535.573486	8c25568c6f375919b67e76fae4a33a6dbadae4a7fcd13f54f29bf1864c4753f9
known-121.png	129.878830	2357.368408	8c19f7d509bc96171e25edfd33aef7ec52be40898ad5a1692314847bb8c53788
known-291.png	124.019554	3105.733154	8c019a57b659f884e985519ee4b0def588797f1dc68a24b367853d11c4dfc25f
known-854.png	136.577148	2649.330322	8beef4c15b7d5bea51da6ab17a3e2eb98841534a8dbf190bed1ffe73fdf8aa72
known-950.png	136.643829	2474.323730	8bda8b21060c8652db62e6a8da88f7b28a55e361a5cd9c12f28f211b0ae6fba0
known-818.png	140.958481	3637.799072	8adf9021e2d596a87035ed2f555f77b8b05dccc1789df529044f5baa7531361b
known-082.png	145.882401	2387.826660	8aad65ddf9cd3144bc00422bc3ccf8d10df934a7986e2fb6ba4639cfee6b9070
known-527.png	135.493240	2352.323486	8a9eff82d6064300b9cff984d7bdcdbfae85176010de42a51410698ce5668d08
known-905.png	144.386246	2227.188721	8a7dd9de870ea13019a652b7b17d5c475e61b8ccb84ad9b7ea63bf6f13a5e51b
known-578.png	147.690536	1671.349487	8a7c30a9bfaa3673c18d8a562ba7f41dadb02519a81a4cbfa44ab5855adfe1ab
known-648.png	123.364418	2257.214600	89f34dda49513d8ff404535fec3dab381d0d2e68be9d7e290702ef490ea44a17
known-550.png	152.590485	1854.382446	89def44f1eba77376f883859a1a5ebcc32f895c467a7705c24a41f1e27134066
known-910.png	140.428726	2514.933105	89c47036f545abc045084a40332a0ad7e4a157d7007eac56f907217e53102316
known-764.png	124.758011	2301.962646	89bd2c3d464d7f4fabf86e9d697477ee549117385588c3fa143a49606e0911fa
known-894.png	142.209229	1552.627686	89a0bf4d87b9ab376f8ce7dac256c83997be0dcb3d0206d2a81b0b73b8258596
known-504.png	158.439194	1877.430664	897cef060a84065ded03e2f624280825e4c61d3de065339b190e44da5b453e06
known-693.png	136.076767	2990.767334	8896cc31434367fba1200e331ae704c933404697c1f08069b8aa59d9b85f4cb2
known-034.png	149.662552	1815.201416	888dd1284749c7f04cbe8a3ed28db43c0456cfcab3197cd2dba6aba86886694f
known-065.png	142.323837	1377.760498	886d2018a4038321de28f9c8f54743d8ce1f5e230fddd8861f8db144d3628e54
known-115.png	153.354294	2031.548462	885a7ab48e3064ceea44d81fc14ca44d354272a86c3f12ea53466e3179f00603
